level,datetime
DEBUG,2015-11-3 18:29:13
WARN,2015-4-15 17:34:24
DEBUG,2017-10-11 18:03:57
INFO,2014-11-7 02:32:29
DEBUG,2014-8-16 17:44:47
DEBUG,2013-5-19 20:26:47
INFO,2013-12-24 05:03:29
DEBUG,2015-3-16 15:04:41
DEBUG,2016-4-9 08:13:18
DEBUG,2012-8-9 09:25:17
DEBUG,2017-5-27 04:10:41
INFO,2016-8-28 13:16:33
WARN,2017-11-20 22:03:34
DEBUG,2014-3-10 23:55:14
WARN,2014-8-3 21:30:01
INFO,2013-7-3 02:04:37
INFO,2016-2-27 02:55:50
WARN,2017-7-10 12:14:32
WARN,2016-7-22 01:06:51
INFO,2014-7-19 04:35:08
DEBUG,2015-1-9 16:58:01
INFO,2012-12-9 06:31:30
INFO,2013-1-2 20:27:51
INFO,2015-10-26 15:17:11
INFO,2015-1-10 08:59:50
INFO,2013-8-5 18:02:44
INFO,2016-9-2 23:26:35
INFO,2015-7-10 10:15:42
WARN,2013-1-18 22:50:47
INFO,2016-8-1 09:44:45
INFO,2013-2-5 18:46:43
DEBUG,2017-1-22 02:23:12
DEBUG,2012-1-2 01:52:55
DEBUG,2017-3-6 16:29:23
DEBUG,2017-1-25 00:31:10
INFO,2014-10-10 17:04:28
INFO,2014-2-21 13:06:48
DEBUG,2013-1-7 14:52:12
DEBUG,2013-9-14 16:17:16
DEBUG,2012-9-3 18:48:20
INFO,2016-9-3 07:12:58
INFO,2014-12-8 14:57:30
DEBUG,2015-1-20 22:28:31
DEBUG,2017-7-12 08:54:41
WARN,2012-4-23 16:17:20
INFO,2012-10-9 06:32:08
INFO,2017-4-12 21:09:16
WARN,2013-11-16 03:39:48
DEBUG,2017-12-18 12:42:05
ERROR,2017-6-13 09:11:54
INFO,2017-4-23 13:40:44
INFO,2016-11-26 14:27:32
INFO,2017-8-18 04:39:33
INFO,2015-6-9 18:51:32
DEBUG,2013-7-24 05:51:25
DEBUG,2014-12-11 14:48:30
ERROR,2016-7-14 13:21:21
INFO,2015-1-10 12:52:03
DEBUG,2014-11-17 16:23:17
INFO,2014-2-16 09:30:28
DEBUG,2017-11-3 18:49:03
WARN,2016-10-17 09:53:34
DEBUG,2016-2-7 15:56:55
INFO,2015-3-15 19:47:38
DEBUG,2016-4-15 21:54:47
INFO,2013-8-8 16:19:21
INFO,2013-10-15 07:56:36
DEBUG,2015-8-28 20:29:23
DEBUG,2014-4-14 08:46:25
INFO,2014-12-25 16:51:04
DEBUG,2017-1-18 19:15:37
DEBUG,2014-9-15 05:11:43
INFO,2015-2-25 01:05:07
INFO,2015-10-19 12:55:26
INFO,2017-2-2 06:42:41
DEBUG,2013-7-7 08:12:58
FATAL,2016-11-19 10:42:48
INFO,2017-11-2 04:55:53
WARN,2015-10-14 11:20:32
DEBUG,2017-10-7 20:45:14
INFO,2016-1-17 17:59:39
INFO,2017-10-26 10:31:04
DEBUG,2013-6-20 00:06:15
DEBUG,2015-1-12 11:13:30
DEBUG,2017-12-11 01:28:37
INFO,2016-8-8 09:20:51
WARN,2015-6-3 06:30:44
DEBUG,2014-12-25 05:08:15
DEBUG,2015-1-26 01:49:23
DEBUG,2015-8-21 20:47:02
DEBUG,2015-8-23 19:08:01
FATAL,2015-4-4 03:04:35
DEBUG,2015-1-10 10:23:44
WARN,2014-6-18 17:17:11
INFO,2017-12-2 11:24:47
INFO,2012-3-5 11:52:44
DEBUG,2013-2-13 03:29:06
INFO,2012-7-17 23:37:09
INFO,2015-4-15 20:26:33
DEBUG,2012-9-2 11:06:39
DEBUG,2016-5-22 14:22:05
INFO,2017-1-24 13:17:58
INFO,2016-7-24 17:56:33
DEBUG,2015-9-23 20:05:27
DEBUG,2014-11-21 22:48:29
DEBUG,2015-1-20 06:21:11
WARN,2017-10-1 17:07:26
DEBUG,2017-1-13 06:47:41
DEBUG,2012-7-21 04:45:27
ERROR,2013-10-3 00:24:38
FATAL,2014-11-11 08:29:58
DEBUG,2014-10-7 19:19:26
DEBUG,2013-6-17 15:14:47
DEBUG,2015-11-4 23:48:39
DEBUG,2016-2-23 08:10:12
DEBUG,2015-5-14 14:31:43
DEBUG,2015-4-10 15:32:35
INFO,2013-6-19 08:42:58
INFO,2017-11-20 16:28:15
DEBUG,2014-11-1 04:32:28
ERROR,2012-10-1 22:42:02
INFO,2016-9-6 01:05:41
DEBUG,2014-4-27 20:45:28
DEBUG,2016-11-26 01:54:11
INFO,2017-7-27 04:55:05
DEBUG,2017-4-19 16:51:13
INFO,2013-1-25 17:15:21
DEBUG,2014-12-14 05:17:19
DEBUG,2014-6-12 16:33:43
DEBUG,2013-6-26 18:25:57
INFO,2012-9-7 09:46:50
INFO,2016-12-25 03:11:23
INFO,2012-4-6 09:35:56
INFO,2013-4-14 21:39:25
DEBUG,2017-7-8 10:41:42
DEBUG,2014-2-6 19:21:57
DEBUG,2016-4-13 15:15:32
INFO,2017-6-18 09:55:04
DEBUG,2016-4-10 15:38:06
WARN,2015-12-11 06:11:10
DEBUG,2014-6-24 01:04:56
INFO,2013-6-7 11:24:03
INFO,2012-11-17 10:37:00
INFO,2012-2-13 12:00:35
INFO,2012-6-22 10:33:25
WARN,2017-11-5 21:26:22
DEBUG,2014-12-24 16:09:15
INFO,2012-11-23 09:22:29
WARN,2016-10-14 18:45:11
DEBUG,2013-11-14 05:55:02
INFO,2016-6-7 06:14:54
INFO,2013-6-24 17:31:48
ERROR,2017-12-23 01:20:45
ERROR,2012-7-6 21:02:40
DEBUG,2015-2-26 07:33:02
DEBUG,2013-12-28 02:10:27
ERROR,2016-7-16 18:04:32
DEBUG,2014-8-21 16:36:59
WARN,2016-12-4 16:24:33
WARN,2012-5-23 01:42:22
DEBUG,2013-6-7 00:44:38
DEBUG,2016-6-5 11:22:09
INFO,2013-9-22 06:01:54
INFO,2013-12-19 15:04:41
DEBUG,2016-11-26 17:07:46
DEBUG,2017-11-10 08:28:23
DEBUG,2017-3-24 00:12:35
FATAL,2015-11-11 06:44:32
INFO,2015-10-7 01:16:38
DEBUG,2014-7-2 23:45:50
DEBUG,2012-1-25 05:39:57
DEBUG,2016-10-3 23:45:45
INFO,2016-3-7 14:22:07
DEBUG,2016-4-15 05:21:12
DEBUG,2014-11-4 02:48:38
INFO,2016-8-8 16:56:53
INFO,2017-3-22 22:57:37
DEBUG,2017-6-28 14:50:17
INFO,2016-12-22 09:06:43
INFO,2012-8-14 01:14:29
DEBUG,2013-4-3 18:10:57
INFO,2013-2-20 02:29:43
DEBUG,2012-3-1 21:38:34
INFO,2014-5-18 16:01:48
INFO,2012-5-3 09:35:42
DEBUG,2017-4-23 20:27:43
DEBUG,2016-11-1 21:15:13
INFO,2012-1-22 12:53:21
INFO,2012-7-25 16:16:24
INFO,2015-4-1 16:53:59
INFO,2017-11-9 23:31:09
INFO,2014-3-25 22:30:07
ERROR,2013-5-19 18:26:25
INFO,2017-1-13 10:14:38
DEBUG,2016-3-1 22:19:23
DEBUG,2014-4-18 12:03:24
DEBUG,2014-8-2 03:21:12
INFO,2015-2-25 20:56:34
DEBUG,2014-4-26 09:23:35
DEBUG,2014-6-7 23:46:22
INFO,2014-11-10 01:07:16
ERROR,2014-4-10 02:09:07
WARN,2016-8-15 04:19:58
DEBUG,2013-10-10 16:12:25
INFO,2012-2-20 12:48:24
INFO,2016-4-12 07:44:16
WARN,2015-12-24 17:02:31
DEBUG,2012-4-6 06:21:46
DEBUG,2014-6-13 05:41:37
DEBUG,2015-5-22 03:35:58
DEBUG,2015-3-12 01:11:41
DEBUG,2015-10-21 23:42:33
DEBUG,2013-2-19 08:34:37
DEBUG,2017-11-20 09:13:59
INFO,2017-2-3 18:23:28
DEBUG,2015-10-2 09:41:29
INFO,2017-8-17 18:18:40
ERROR,2017-9-13 04:07:01
DEBUG,2013-3-3 11:25:42
DEBUG,2014-6-15 21:18:50
WARN,2015-7-16 18:09:04
INFO,2017-5-17 05:16:07
DEBUG,2012-1-4 07:09:29
WARN,2017-11-1 04:05:45
INFO,2012-5-23 12:09:28
DEBUG,2012-1-7 12:01:16
DEBUG,2017-8-2 16:38:01
DEBUG,2012-6-12 20:18:59
INFO,2016-5-14 01:27:37
DEBUG,2015-9-26 14:36:26
DEBUG,2017-11-2 18:34:04
DEBUG,2012-5-13 17:47:14
DEBUG,2014-2-9 05:26:46
WARN,2017-11-27 16:39:12
INFO,2016-2-24 03:14:23
INFO,2013-7-1 19:00:02
INFO,2012-8-7 15:56:47
INFO,2013-11-15 03:11:11
INFO,2014-3-15 06:58:12
DEBUG,2014-1-18 04:37:10
DEBUG,2015-10-3 08:26:50
INFO,2012-8-10 04:27:24
INFO,2017-11-4 02:13:56
INFO,2016-12-20 14:31:31
INFO,2017-9-11 19:35:16
DEBUG,2015-5-17 15:27:03
FATAL,2014-11-9 22:06:26
DEBUG,2013-8-10 05:26:37
DEBUG,2014-5-9 01:43:59
DEBUG,2015-1-6 19:02:09
INFO,2014-10-21 22:02:38
ERROR,2012-3-3 21:56:58
ERROR,2015-1-19 13:40:23
INFO,2017-7-17 17:13:18
DEBUG,2016-7-15 22:19:19
DEBUG,2014-6-26 20:32:25
DEBUG,2013-8-27 22:36:52
INFO,2015-4-15 08:46:56
DEBUG,2013-3-14 21:13:12
WARN,2016-9-24 07:53:53
DEBUG,2012-9-3 12:39:33
INFO,2017-9-17 02:06:41
ERROR,2013-9-1 19:01:32
DEBUG,2014-9-22 09:18:44
INFO,2013-3-18 05:39:53
INFO,2016-10-25 12:15:09
INFO,2016-1-6 10:45:16
INFO,2012-6-21 02:53:30
DEBUG,2017-7-26 19:43:30
INFO,2015-7-15 07:23:07
DEBUG,2013-6-10 12:25:39
INFO,2013-3-26 22:57:31
INFO,2012-5-26 03:46:11
INFO,2015-1-27 07:30:19
ERROR,2016-8-28 12:53:44
ERROR,2013-5-17 11:32:04
DEBUG,2017-1-21 04:08:49
DEBUG,2013-3-25 09:15:54
DEBUG,2016-1-6 05:40:28
DEBUG,2013-12-17 13:33:58
DEBUG,2017-5-27 21:53:50
DEBUG,2014-9-16 05:40:20
DEBUG,2014-10-27 04:01:22
DEBUG,2015-2-21 06:53:37
DEBUG,2015-3-21 20:11:06
INFO,2013-7-20 00:12:18
DEBUG,2013-9-23 07:38:40
DEBUG,2012-1-13 01:53:19
INFO,2016-1-24 12:56:27
ERROR,2014-12-7 00:55:50
DEBUG,2014-5-18 14:49:37
INFO,2017-5-11 04:21:52
ERROR,2015-5-22 02:13:42
INFO,2016-12-27 23:08:02
DEBUG,2017-8-17 22:45:27
DEBUG,2015-10-8 22:33:34
DEBUG,2014-10-6 07:02:00
DEBUG,2012-10-20 07:58:31
INFO,2017-8-6 12:36:29
INFO,2013-8-23 13:32:20
INFO,2017-1-3 18:13:01
DEBUG,2013-1-27 11:22:27
INFO,2012-6-8 21:14:30
DEBUG,2012-10-1 08:01:43
DEBUG,2017-12-5 11:53:11
FATAL,2013-11-16 11:37:46
DEBUG,2015-2-27 16:33:17
WARN,2016-3-16 10:16:53
DEBUG,2015-2-5 15:31:37
INFO,2012-4-11 19:18:12
INFO,2016-2-14 23:48:14
DEBUG,2016-10-9 15:55:42
FATAL,2016-11-1 18:01:31
INFO,2014-6-8 04:53:15
DEBUG,2015-1-14 14:46:58
DEBUG,2015-6-27 02:50:31
INFO,2017-9-21 16:46:49
INFO,2014-6-9 22:23:37
INFO,2015-7-23 17:34:28
DEBUG,2013-5-16 16:56:54
DEBUG,2015-6-5 15:00:53
INFO,2017-2-28 22:59:01
DEBUG,2015-12-15 12:04:50
DEBUG,2013-6-12 21:21:13
INFO,2014-6-11 23:04:17
WARN,2017-9-12 01:45:21
INFO,2016-8-24 05:28:42
WARN,2013-12-19 01:56:22
INFO,2015-7-7 01:55:37
DEBUG,2013-10-8 01:01:29
DEBUG,2017-7-12 04:13:09
WARN,2017-3-13 04:28:53
WARN,2016-12-27 23:02:53
INFO,2013-7-20 08:33:46
WARN,2013-9-14 21:43:39
ERROR,2017-7-7 06:18:34
DEBUG,2013-4-14 00:39:57
INFO,2015-4-28 08:11:15
DEBUG,2016-4-27 17:49:33
ERROR,2015-12-14 11:11:50
DEBUG,2016-12-26 01:07:01
DEBUG,2013-6-24 16:46:13
WARN,2016-12-9 10:07:07
DEBUG,2013-2-9 13:28:48
DEBUG,2013-6-25 13:44:27
DEBUG,2013-1-26 06:55:51
DEBUG,2017-12-12 17:09:03
INFO,2016-12-1 17:13:28
WARN,2012-8-28 15:28:49
INFO,2017-1-16 14:17:12
INFO,2013-12-8 20:58:44
DEBUG,2013-9-15 10:15:21
DEBUG,2015-5-16 06:01:06
WARN,2015-5-5 21:11:33
INFO,2013-2-18 21:41:45
WARN,2015-8-28 11:17:55
DEBUG,2017-3-8 08:11:12
DEBUG,2013-2-4 18:23:59
WARN,2017-11-5 14:11:38
DEBUG,2016-7-5 14:53:39
DEBUG,2013-1-9 04:48:04
DEBUG,2013-10-19 22:48:37
DEBUG,2013-3-15 23:11:07
DEBUG,2014-2-13 06:55:41
INFO,2013-8-9 19:45:58
INFO,2012-10-12 20:18:17
DEBUG,2016-6-13 19:55:37
WARN,2013-1-26 08:03:43
DEBUG,2013-2-1 20:32:10
DEBUG,2013-2-12 09:27:51
DEBUG,2014-4-3 08:19:52
DEBUG,2013-9-28 00:03:40
INFO,2015-10-15 02:27:43
DEBUG,2013-5-17 11:59:50
INFO,2012-10-17 19:21:58
DEBUG,2015-12-12 18:58:55
DEBUG,2016-2-20 04:34:50
DEBUG,2017-6-4 11:17:44
INFO,2015-2-14 05:52:20
DEBUG,2017-6-21 12:16:59
DEBUG,2013-11-17 18:19:19
INFO,2016-3-15 00:07:33
DEBUG,2017-1-4 01:00:56
DEBUG,2015-3-17 02:56:57
ERROR,2012-9-20 09:11:15
INFO,2014-7-4 14:29:51
INFO,2012-2-14 14:52:02
WARN,2015-6-12 08:25:48
INFO,2017-5-28 01:22:45
FATAL,2014-11-18 21:19:28
ERROR,2012-4-5 12:35:12
INFO,2016-5-19 20:42:57
DEBUG,2017-8-23 06:13:31
INFO,2017-6-20 04:59:58
INFO,2014-11-25 13:56:52
DEBUG,2017-11-12 14:24:58
DEBUG,2014-9-25 15:36:28
INFO,2015-1-17 01:08:20
DEBUG,2017-7-5 03:03:14
INFO,2016-12-4 21:01:58
DEBUG,2013-12-17 23:49:09
INFO,2015-11-15 16:24:40
DEBUG,2017-3-21 13:54:27
DEBUG,2012-3-2 22:28:00
WARN,2017-2-16 20:47:53
ERROR,2016-1-22 18:55:09
INFO,2017-8-11 15:53:53
INFO,2017-3-28 01:39:36
ERROR,2014-2-24 11:13:57
INFO,2013-7-28 16:18:34
DEBUG,2014-9-1 23:44:01
DEBUG,2017-2-14 08:19:11
DEBUG,2013-9-28 15:27:18
INFO,2016-9-12 09:09:37
WARN,2014-7-9 21:03:17
WARN,2012-10-21 02:22:33
DEBUG,2013-12-21 01:46:16
INFO,2012-5-26 17:02:52
DEBUG,2016-10-5 23:29:33
WARN,2014-6-22 05:43:07
DEBUG,2012-12-12 18:09:50
INFO,2014-4-1 21:02:47
INFO,2014-2-16 15:09:53
INFO,2016-12-2 17:38:25
DEBUG,2014-6-11 00:46:58
WARN,2017-3-19 07:01:08
WARN,2016-8-8 14:59:27
DEBUG,2014-11-5 21:10:28
DEBUG,2017-10-8 12:57:03
INFO,2017-6-12 22:02:23
INFO,2012-7-17 17:58:51
DEBUG,2014-12-8 07:31:11
INFO,2013-3-11 13:48:53
DEBUG,2016-1-3 23:58:47
DEBUG,2017-10-14 06:26:24
ERROR,2012-5-11 14:18:17
ERROR,2017-6-23 19:50:35
DEBUG,2015-4-13 01:02:30
INFO,2017-7-27 00:27:30
INFO,2014-8-17 17:25:19
WARN,2013-9-12 10:14:29
INFO,2014-6-16 09:14:12
INFO,2012-4-23 00:44:42
INFO,2012-2-25 13:07:29
DEBUG,2014-3-15 02:39:34
INFO,2012-12-1 20:41:28
FATAL,2015-11-18 09:00:54
DEBUG,2014-8-4 19:57:00
DEBUG,2017-5-9 08:01:37
DEBUG,2015-3-5 05:02:34
DEBUG,2012-2-9 19:17:00
DEBUG,2017-4-3 08:47:06
DEBUG,2017-4-27 01:17:05
INFO,2016-7-13 16:30:05
DEBUG,2013-5-12 01:32:39
FATAL,2014-11-6 19:29:08
INFO,2016-3-24 18:05:02
ERROR,2017-8-17 12:03:14
INFO,2016-7-25 19:21:34
INFO,2014-6-5 10:39:16
INFO,2017-12-15 21:48:13
WARN,2014-6-15 00:47:29
INFO,2016-10-15 06:00:41
INFO,2017-3-10 16:18:40
DEBUG,2013-8-26 19:58:25
DEBUG,2012-10-21 23:56:26
DEBUG,2016-1-13 13:57:51
FATAL,2012-11-9 09:02:57
INFO,2014-9-13 01:00:03
INFO,2016-8-23 22:56:15
DEBUG,2013-9-4 05:34:39
INFO,2015-3-26 13:49:19
DEBUG,2016-2-1 11:39:57
INFO,2012-11-12 15:03:21
FATAL,2015-11-18 16:22:57
DEBUG,2014-5-9 20:48:23
INFO,2012-10-15 22:13:22
DEBUG,2017-5-10 10:14:45
DEBUG,2015-9-26 10:04:50
DEBUG,2012-12-7 23:09:29
WARN,2013-6-7 08:21:36
INFO,2015-9-1 09:55:51
FATAL,2012-11-22 22:35:49
WARN,2014-2-11 19:16:21
DEBUG,2012-6-24 10:31:25
INFO,2017-7-6 12:14:43
DEBUG,2015-6-24 17:44:49
DEBUG,2015-7-18 05:55:46
WARN,2013-6-24 20:35:28
DEBUG,2012-8-27 17:54:07
INFO,2013-8-3 19:28:15
INFO,2015-2-18 23:48:04
DEBUG,2017-1-13 12:22:14
INFO,2015-7-7 21:15:06
WARN,2013-9-17 14:21:55
INFO,2015-9-22 23:58:39
ERROR,2015-5-8 00:45:35
INFO,2013-6-13 05:39:30
DEBUG,2014-2-4 21:48:08
INFO,2012-11-25 03:29:45
DEBUG,2016-11-25 04:48:11
WARN,2013-2-25 11:01:46
WARN,2014-4-13 02:09:40
INFO,2013-3-13 21:56:27
DEBUG,2013-6-23 08:53:15
INFO,2013-9-19 19:43:29
INFO,2016-7-15 07:13:28
DEBUG,2015-10-12 12:11:22
INFO,2014-5-9 06:02:36
DEBUG,2017-12-25 19:42:48
INFO,2016-6-3 07:03:49
DEBUG,2014-7-24 02:25:45
INFO,2012-10-3 04:52:46
DEBUG,2013-10-20 05:38:17
INFO,2013-11-18 13:39:29
INFO,2015-12-20 14:52:13
INFO,2015-4-22 11:37:00
INFO,2013-8-18 03:51:28
INFO,2012-10-2 22:22:49
DEBUG,2013-6-14 22:21:23
DEBUG,2012-4-12 10:05:05
DEBUG,2014-3-19 12:00:45
DEBUG,2014-7-19 07:50:56
DEBUG,2014-11-5 04:03:44
INFO,2014-7-17 18:44:27
WARN,2012-11-21 01:45:10
WARN,2017-7-24 12:36:24
INFO,2014-1-23 12:20:18
INFO,2012-9-9 08:44:42
DEBUG,2017-5-2 16:55:46
FATAL,2015-11-4 21:20:18
INFO,2014-8-18 02:01:51
DEBUG,2014-3-19 17:44:07
INFO,2017-9-21 19:48:13
INFO,2015-3-19 04:56:55
INFO,2012-10-19 08:07:45
INFO,2012-9-5 12:29:38
INFO,2014-1-22 23:19:04
FATAL,2015-11-27 08:50:11
WARN,2014-8-10 09:07:22
DEBUG,2016-2-8 18:27:01
DEBUG,2016-7-10 03:55:56
WARN,2017-4-19 14:42:14
DEBUG,2014-2-10 01:33:48
DEBUG,2012-12-2 00:55:37
INFO,2013-3-19 06:21:59
INFO,2013-8-3 15:28:28
WARN,2017-1-17 04:55:20
DEBUG,2012-11-5 00:25:19
DEBUG,2015-7-14 23:34:40
INFO,2012-10-27 00:55:52
DEBUG,2015-8-16 11:46:58
DEBUG,2016-5-4 08:35:36
DEBUG,2013-10-9 21:46:51
DEBUG,2012-11-18 12:31:57
WARN,2016-12-4 19:20:21
DEBUG,2012-12-14 06:38:29
DEBUG,2012-4-16 12:06:52
DEBUG,2014-12-19 17:34:58
INFO,2017-12-20 06:38:46
WARN,2016-7-10 13:55:11
DEBUG,2012-9-19 20:29:26
INFO,2012-5-1 01:48:30
WARN,2016-5-23 07:29:16
INFO,2012-7-5 23:37:23
DEBUG,2014-9-6 01:56:57
DEBUG,2015-5-17 07:07:12
INFO,2017-8-22 15:59:44
DEBUG,2017-4-25 05:38:03
DEBUG,2015-4-15 14:52:53
DEBUG,2013-3-22 03:21:15
INFO,2016-9-14 14:57:32
WARN,2013-11-3 20:09:37
INFO,2017-7-4 05:32:30
INFO,2015-5-13 04:41:38
DEBUG,2016-5-14 18:37:26
INFO,2012-7-28 12:05:25
INFO,2015-2-6 12:01:50
WARN,2014-4-3 16:31:34
DEBUG,2017-9-23 17:01:43
DEBUG,2015-4-8 04:04:43
ERROR,2012-8-10 06:52:43
DEBUG,2013-5-14 23:21:22
WARN,2015-6-11 17:02:19
DEBUG,2012-4-19 23:55:03
DEBUG,2017-6-16 11:00:02
DEBUG,2016-1-16 20:55:43
INFO,2016-3-6 10:11:32
DEBUG,2016-1-7 01:18:06
INFO,2016-12-4 19:52:32
DEBUG,2014-5-24 16:26:51
DEBUG,2014-2-6 14:02:09
DEBUG,2015-1-20 19:12:17
DEBUG,2016-10-10 21:31:47
INFO,2017-3-21 01:33:44
DEBUG,2012-4-3 10:30:13
DEBUG,2016-6-2 13:47:56
DEBUG,2014-2-12 11:12:41
DEBUG,2012-6-6 02:16:58
WARN,2012-10-17 21:46:46
DEBUG,2014-3-3 13:44:20
INFO,2013-2-28 00:13:36
INFO,2012-5-19 08:59:16
WARN,2013-12-16 00:31:39
DEBUG,2012-5-10 09:59:18
DEBUG,2015-10-20 13:16:06
INFO,2012-12-25 06:28:56
INFO,2016-11-16 22:18:22
INFO,2013-10-20 15:26:31
WARN,2014-1-4 22:01:34
DEBUG,2014-5-22 23:38:53
DEBUG,2012-5-26 08:27:14
WARN,2012-1-18 02:01:13
DEBUG,2013-3-8 00:42:41
ERROR,2017-2-12 17:08:49
INFO,2013-9-18 20:54:21
WARN,2012-9-17 12:25:39
ERROR,2012-9-26 01:09:31
DEBUG,2016-10-5 20:46:34
DEBUG,2017-12-9 03:02:57
DEBUG,2015-5-18 15:25:47
DEBUG,2015-9-27 04:22:20
INFO,2017-8-26 17:01:28
INFO,2015-3-1 12:50:33
INFO,2014-11-22 14:33:11
INFO,2017-10-9 10:50:25
INFO,2016-11-24 13:30:40
INFO,2013-1-7 17:07:02
INFO,2017-12-5 19:17:08
INFO,2017-8-9 06:25:06
INFO,2015-11-18 17:56:16
INFO,2013-8-8 22:54:15
DEBUG,2016-9-12 17:38:38
DEBUG,2014-3-13 12:15:58
DEBUG,2016-8-19 11:48:19
DEBUG,2012-8-18 13:06:38
DEBUG,2013-6-16 21:27:31
DEBUG,2012-10-17 01:10:48
DEBUG,2017-2-14 22:53:09
DEBUG,2015-5-21 01:38:20
DEBUG,2015-8-1 18:07:57
DEBUG,2012-11-12 21:50:57
DEBUG,2014-3-26 23:22:01
FATAL,2015-11-6 09:42:44
DEBUG,2016-9-17 06:22:36
INFO,2013-7-23 00:00:59
INFO,2013-8-20 18:56:49
INFO,2017-6-3 20:47:16
DEBUG,2014-10-3 21:25:07
DEBUG,2013-3-14 00:59:33
WARN,2012-5-19 23:31:05
INFO,2012-11-4 14:27:03
WARN,2012-3-15 20:58:58
DEBUG,2015-4-4 09:13:07
INFO,2014-5-13 23:22:44
INFO,2015-6-28 01:57:05
DEBUG,2013-8-5 05:45:16
DEBUG,2015-9-9 21:13:56
DEBUG,2013-12-2 04:50:11
DEBUG,2017-3-28 08:56:03
DEBUG,2016-12-18 04:44:29
DEBUG,2014-2-8 05:46:17
DEBUG,2012-6-27 07:54:16
INFO,2014-9-5 17:47:51
DEBUG,2016-1-12 00:27:53
DEBUG,2012-7-18 09:07:38
INFO,2015-5-11 10:18:41
INFO,2014-7-13 16:30:02
INFO,2016-9-5 21:00:14
DEBUG,2013-9-27 21:57:35
INFO,2017-7-10 17:27:48
DEBUG,2016-6-25 22:59:32
DEBUG,2015-12-21 17:21:07
ERROR,2015-4-10 16:04:37
INFO,2013-8-18 08:25:09
ERROR,2012-5-2 20:04:32
INFO,2013-3-10 00:00:25
DEBUG,2016-12-24 12:55:02
DEBUG,2013-8-13 16:06:50
DEBUG,2016-3-1 02:22:31
INFO,2017-8-23 11:47:07
WARN,2014-10-9 18:45:52
DEBUG,2012-12-18 03:03:09
INFO,2016-6-5 13:03:39
DEBUG,2013-3-9 07:29:42
DEBUG,2016-9-1 17:02:26
DEBUG,2017-8-6 11:53:23
INFO,2012-2-18 10:34:03
INFO,2014-9-16 15:54:01
ERROR,2016-4-13 20:13:07
WARN,2012-5-17 10:40:43
DEBUG,2014-5-19 08:48:37
DEBUG,2015-9-26 11:41:13
ERROR,2014-4-3 21:30:15
INFO,2013-4-10 16:54:55
DEBUG,2013-1-4 07:37:37
DEBUG,2012-1-27 07:33:58
DEBUG,2013-12-21 16:18:18
DEBUG,2017-1-14 05:50:01
DEBUG,2016-7-28 05:39:51
INFO,2017-2-22 14:56:49
INFO,2016-10-4 10:14:21
DEBUG,2013-7-19 11:17:36
DEBUG,2014-3-3 00:24:51
INFO,2015-1-15 14:50:11
INFO,2015-10-28 04:07:31
INFO,2015-5-7 14:36:55
DEBUG,2014-1-22 07:18:25
DEBUG,2014-6-20 07:16:53
DEBUG,2014-6-25 15:22:23
WARN,2013-6-27 12:24:11
INFO,2017-3-22 23:06:53
DEBUG,2012-9-11 04:05:56
WARN,2017-4-28 16:15:24
WARN,2017-11-21 19:56:14
INFO,2012-10-11 22:44:23
INFO,2016-7-2 01:33:15
DEBUG,2016-7-28 17:04:34
INFO,2013-10-22 17:34:31
DEBUG,2012-4-23 06:37:42
INFO,2016-4-20 11:51:37
INFO,2015-3-17 01:20:51
INFO,2014-4-11 22:38:29
DEBUG,2013-9-2 01:03:57
WARN,2012-11-15 15:16:59
DEBUG,2015-10-14 14:02:35
DEBUG,2017-7-4 02:18:59
WARN,2015-8-18 23:29:59
DEBUG,2012-9-11 03:59:28
INFO,2017-1-9 20:15:25
INFO,2012-5-18 07:59:48
DEBUG,2017-10-24 02:43:24
DEBUG,2014-9-17 00:35:28
DEBUG,2016-12-14 02:17:22
DEBUG,2016-3-14 16:55:12
DEBUG,2013-1-7 06:33:04
INFO,2015-1-25 20:27:54
INFO,2014-9-28 07:29:00
DEBUG,2016-8-12 20:04:38
DEBUG,2013-12-7 23:37:50
INFO,2015-1-4 14:18:39
DEBUG,2012-4-9 19:14:25
WARN,2013-2-23 12:00:56
INFO,2016-6-28 04:12:15
DEBUG,2012-12-19 17:33:09
DEBUG,2012-1-2 06:44:31
INFO,2012-4-20 20:37:27
DEBUG,2017-11-19 03:17:28
DEBUG,2015-5-22 15:20:09
WARN,2015-5-6 12:23:34
DEBUG,2015-9-5 12:39:41
DEBUG,2016-8-6 21:50:47
DEBUG,2017-1-22 03:16:58
DEBUG,2016-3-25 01:42:42
DEBUG,2016-10-21 21:39:40
INFO,2014-2-1 12:03:20
DEBUG,2017-8-10 15:15:56
DEBUG,2017-10-14 12:30:23
DEBUG,2014-11-1 12:14:27
DEBUG,2014-12-4 03:54:25
ERROR,2015-3-16 13:17:18
WARN,2014-4-13 18:27:45
INFO,2013-7-7 06:32:28
WARN,2015-5-13 18:18:52
DEBUG,2013-5-8 12:50:53
DEBUG,2013-4-16 21:40:45
INFO,2014-1-12 18:55:02
DEBUG,2013-7-16 12:29:24
DEBUG,2013-5-14 01:31:41
INFO,2012-6-10 00:41:20
WARN,2016-6-2 15:41:32
INFO,2013-1-9 18:26:30
INFO,2014-1-17 22:55:07
DEBUG,2015-7-14 16:41:51
DEBUG,2012-10-26 09:51:37
DEBUG,2014-9-16 03:28:17
WARN,2017-10-8 03:36:22
